,Year-Month,Product Type,Percentage
401,202207,TEN_YEAR_TERM_RENEWABLE_TO_75,3.338829348722176
402,202207,TERM_LEVEL_PREMIUM_TO_75,3.0915086562242378
403,202207,ESTATE_ACHIEVER_PLUS_20_PAY,2.431986809563067
404,202207,TWENTY_YEAR_TERM_RENEWABLE_TO_75,2.267106347897774
405,202207,WEALTH_SELECT_PAY_TO_100,1.6900247320692496
406,202207,WEALTH_SELECT_20_PAY,1.277823577906018
407,202207,PERMANENT_LEVEL_PREMIUM_PAIDUP_20_EXPIRY_100,1.1541632316570487
408,202207,WEALTH_ACHIEVER_PLUS_20_PAY,1.1129431162407255
409,202207,WEALTH_ACHIEVER_PLUS_PAY_TO_100,0.9068425391591096
410,202207,ESTATE_ACHIEVER_PLUS_PAY_TO_100,0.7831821929101401
411,202207,CHILD_LIFE_ADVANCE,0.741962077493817
412,202207,PERMANENT_LEVEL_PREMIUM_PAIDUP_AT_100_EXPIRY_100,0.6183017312448474
413,202207,PERMANENT_LEVEL_PREMIUM_PAIDUP_15_EXPIRY_100,0.4122011541632316
414,202207,ESTATE_SELECT_10_PAY,0.3297609233305853
415,202207,ESTATE_ACHIEVER_PLUS_10_PAY,0.3297609233305853
416,202207,TERM_LEVEL_PREMIUM_TO_75_PAIDUP_20,0.16488046166529266
417,202207,WEALTH_ACHIEVER_PLUS_10_PAY,0.08244023083264633
418,202207,WEALTH_SELECT_10_PAY,0.041220115416323165
419,202208,TERM,66.11878968995144
420,202208,ESTATE_SELECT_PAY_TO_100,5.155024280911468
421,202208,ESTATE_SELECT_20_PAY,4.930892790437056
422,202208,TERM_LEVEL_PREMIUM_TO_75,3.997011580127008
423,202208,TEN_YEAR_TERM_RENEWABLE_TO_75,3.1378408666417634
424,202208,ESTATE_ACHIEVER_PLUS_20_PAY,3.0631303698169594
425,202208,TWENTY_YEAR_TERM_RENEWABLE_TO_75,2.091893911094509
426,202208,WEALTH_SELECT_PAY_TO_100,2.054538662682107
427,202208,ESTATE_ACHIEVER_PLUS_PAY_TO_100,1.6436309301456855
428,202208,WEALTH_ACHIEVER_PLUS_PAY_TO_100,1.3074336944340679
429,202208,WEALTH_SELECT_20_PAY,1.1953679491968623
430,202208,PERMANENT_LEVEL_PREMIUM_PAIDUP_AT_100_EXPIRY_100,1.1206574523720583
431,202208,WEALTH_ACHIEVER_PLUS_20_PAY,1.1206574523720583
432,202208,PERMANENT_LEVEL_PREMIUM_PAIDUP_20_EXPIRY_100,0.8965259618976467
433,202208,TERM_LEVEL_PREMIUM_TO_75_PAIDUP_20,0.5229734777736272
434,202208,CHILD_LIFE_ADVANCE,0.5229734777736272
435,202208,ESTATE_ACHIEVER_PLUS_10_PAY,0.3735524841240194
436,202208,ESTATE_SELECT_10_PAY,0.2988419872992156
437,202208,WEALTH_ACHIEVER_PLUS_10_PAY,0.1867762420620097
438,202208,PERMANENT_LEVEL_PREMIUM_PAIDUP_15_EXPIRY_100,0.1867762420620097
439,202208,WEALTH_SELECT_10_PAY,0.0747104968248039
440,202209,TERM,68.48546659867415
441,202209,ESTATE_SELECT_20_PAY,5.354411014788373
442,202209,ESTATE_SELECT_PAY_TO_100,4.436511983681795
443,202209,TEN_YEAR_TERM_RENEWABLE_TO_75,3.5186129525752166
444,202209,TERM_LEVEL_PREMIUM_TO_75,3.4676185619581847
445,202209,ESTATE_ACHIEVER_PLUS_20_PAY,2.6007139214686386
446,202209,TWENTY_YEAR_TERM_RENEWABLE_TO_75,2.2947475777664454
447,202209,WEALTH_SELECT_PAY_TO_100,1.580826109127996
448,202209,PERMANENT_LEVEL_PREMIUM_PAIDUP_AT_100_EXPIRY_100,1.4788373278939317
449,202209,WEALTH_SELECT_20_PAY,1.3768485466598674
450,202209,ESTATE_ACHIEVER_PLUS_PAY_TO_100,1.2238653748087711
451,202209,PERMANENT_LEVEL_PREMIUM_PAIDUP_20_EXPIRY_100,1.1218765935747066
452,202209,WEALTH_ACHIEVER_PLUS_PAY_TO_100,1.0708822029576748
453,202209,WEALTH_ACHIEVER_PLUS_20_PAY,0.6119326874043856
454,202209,TERM_LEVEL_PREMIUM_TO_75_PAIDUP_20,0.407955124936257
455,202209,CHILD_LIFE_ADVANCE,0.35696073431922487
456,202209,WEALTH_SELECT_10_PAY,0.1529831718510964
457,202209,ESTATE_ACHIEVER_PLUS_10_PAY,0.1529831718510964
458,202209,ESTATE_SELECT_10_PAY,0.10198878123406425
459,202209,WEALTH_ACHIEVER_PLUS_10_PAY,0.10198878123406425
460,202209,PERMANENT_LEVEL_PREMIUM_PAIDUP_15_EXPIRY_100,0.10198878123406425
